raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
3일치밥값 벌었네,3일치밥값 벌었네,3일치밥값 벌었네,2024-10-28T14:01:09+09:00,0.0926,0.8473,0.0601,1
8월 말부터 연속으로 대량 매도하는 외인 ㄷㄷㄷ 아직도 매도중… 도대체 얼마니 팔아 재낄려고 그러냐 ㅠ,8월 말부터 연속으로 대량 매도하는 외인 아직도 매도중 도대체 얼마니 팔아 재낄려고 그러냐,8월 말부터 연속으로 대량 매도하는 외인 ㄷㄷㄷ 아직도 매도중 도대체 얼마니 팔아 재낄려고 그러냐 ㅠ,2024-10-18T09:43:14+09:00,0.3753,0.1999,0.4249,2
~~~,,,2024-11-14T16:50:19+09:00,0.0413,0.9462,0.0125,1
왜 내가 삿다 하면 내려가노…ㅠㅠ,왜 내가 삿다 하면 내려가노,왜 내가 삿다 하면 내려가노ㅠㅠ,2024-04-19T11:51:54+09:00,0.0729,0.856,0.0711,1
이 돈은 없는 돈이다... 이 돈은 없는 돈이다...이 돈은 없는 돈이다... 이 돈은 없는 돈이다...,이 돈은 없는 돈이다 이 돈은 없는 돈이다이 돈은 없는 돈이다 이 돈은 없는 돈이다,이 돈은 없는 돈이다... 이 돈은 없는 돈이다...이 돈은 없는 돈이다... 이 돈은 없는 돈이다...,2024-10-10T14:42:31+09:00,0.1093,0.8168,0.0739,1
오랜잠에서 깨어나 10만 갈꺼 같아서.....,오랜잠에서 깨어나 10만 갈꺼 같아서,오랜잠에서 깨어나 10만 갈꺼 같아서.....,2023-12-26T09:15:03+09:00,0.1096,0.817,0.0734,1
어차피 종가는 58900,어차피 종가는 58900,어차피 종가는 58900,2024-10-21T15:15:19+09:00,0.0743,0.8263,0.0994,1
개관들 8만 9만 10만떠들지말고 지금부터 입딱닫고 가만히계셔!!!!~~,개관들 8만 9만 10만떠들지말고 지금부터 입딱닫고 가만히계셔,개관들 8만 9만 10만떠들지말고 지금부터 입딱닫고 가만히계셔!!!!,2024-01-17T12:23:10+09:00,0.1131,0.8039,0.0829,1
팔만전자가 그립샤..,팔만전자가 그립샤,팔만전자가 그립샤..,2025-01-31T09:25:28+09:00,0.0816,0.8619,0.0565,1
매수시작,매수시작,매수시작,2024-04-19T13:53:41+09:00,0.0869,0.077,0.836,2
오늘 종가 6만전자,오늘 종가 6만전자,오늘 종가 6만전자,2024-10-17T14:57:20+09:00,0.0709,0.8503,0.0788,1
삼전은 금투세 문제가 아니었다는~,삼전은 금투세 문제가 아니었다는,삼전은 금투세 문제가 아니었다는,2024-11-04T11:40:05+09:00,0.112,0.8337,0.0543,1
"삼성이 왜이래   호주머니만 챙기고 노력들은 안하나 
잘나가던 삼성이  너무  어이가 없잔아",삼성이 왜이래 호주머니만 챙기고 노력들은 안하나 잘나가던 삼성이 너무 어이가 없잔아,삼성이 왜이래 호주머니만 챙기고 노력들은 안하나 잘나가던 삼성이 너무 어이가 없잔아,2024-10-25T09:55:33+09:00,0.0697,0.9013,0.029,1
기간 단타 치는거 당분간 자제 하것네요 팔면 더주고 사야돼는. 구간같아 편안해지네요. 천천히 오르자,기간 단타 치는거 당분간 자제 하것네요 팔면 더주고 사야돼는 구간같아 편안해지네요 천천히 오르자,기간 단타 치는거 당분간 자제 하것네요 팔면 더주고 사야돼는. 구간같아 편안해지네요. 천천히 오르자,2024-07-31T13:05:12+09:00,0.1261,0.1403,0.7336,2
자 오늘도 달려보자,자 오늘도 달려보자,자 오늘도 달려보자,2024-03-29T09:00:42+09:00,0.0802,0.5353,0.3845,1
"TSMC는 1300조 넘었는데
삼전은 400조 간당간당
애플도 4500조인데 삼전은 경쟁자가 아닌듯",TSMC는 1300조 넘었는데 삼전은 400조 간당간당 애플도 4500조인데 삼전은 경쟁자가 아닌듯,TSMC는 1300조 넘었는데 삼전은 400조 간당간당 애플도 4500조인데 삼전은 경쟁자가 아닌듯,2024-10-22T12:25:01+09:00,0.187,0.5866,0.2264,1
외인에게 물량 줄 때 아닙니다.  외인과 물량교환은 9만부터 분위기봐서 교환하는 스마트 개미가 됩시다. 선동까지는 아닙니다.,외인에게 물량 줄 때 아닙니다 외인과 물량교환은 9만부터 분위기봐서 교환하는 스마트 개미가 됩시다 선동까지는 아닙니다,외인에게 물량 줄 때 아닙니다. 외인과 물량교환은 9만부터 분위기봐서 교환하는 스마트 개미가 됩시다. 선동까지는 아닙니다.,2024-04-04T09:16:27+09:00,0.2394,0.4006,0.36,1
꺄 6만~20주 더사서 35원 평단 줄임 ㅋㅋㅋ,꺄 6만20주 더사서 35원 평단 줄임,꺄 6만20주 더사서 35원 평단 줄임 ㅋㅋㅋ,2025-03-20T11:39:00+09:00,0.1171,0.7674,0.1155,1
"미국 조정장 살짝피해서 잠깐 매수세 온거 같은데 조심들하삼!
외인들 믿을께 못됨",미국 조정장 살짝피해서 잠깐 매수세 온거 같은데 조심들하삼 외인들 믿을께 못됨,미국 조정장 살짝피해서 잠깐 매수세 온거 같은데 조심들하삼! 외인들 믿을께 못됨,2024-11-15T15:01:10+09:00,0.3019,0.2383,0.4598,2
새해 이제 10만원 달려 봐요!!!!!,새해 이제 10만원 달려 봐요,새해 이제 10만원 달려 봐요!!!!!,2024-01-01T00:02:40+09:00,0.0665,0.5433,0.3902,1
개미 털고 간다 간다,개미 털고 간다 간다,개미 털고 간다 간다,2025-02-11T09:34:09+09:00,0.0759,0.0653,0.8588,2
"3주전 7만원에. 손해로 바로 팔았는데

그날만 아닌 3주간 아무때나 눈감고 팔아도 몇백 수익인데  한심하다 

다른덴 다잃고 수익찬스는 매번 놓치고",3주전 7만원에 손해로 바로 팔았는데 그날만 아닌 3주간 아무때나 눈감고 팔아도 몇백 수익인데 한심하다 다른덴 다잃고 수익찬스는 매번 놓치고,3주전 7만원에. 손해로 바로 팔았는데 그날만 아닌 3주간 아무때나 눈감고 팔아도 몇백 수익인데 한심하다 다른덴 다잃고 수익찬스는 매번 놓치고,2023-06-23T09:29:52+09:00,0.4102,0.4311,0.1587,1
마지막으로 봤던게 160만원 수익낸사람이 1등이였는데 토스로 산 사람들 다물렸음,마지막으로 봤던게 160만원 수익낸사람이 1등이였는데 토스로 산 사람들 다물렸음,마지막으로 봤던게 160만원 수익낸사람이 1등이였는데 토스로 산 사람들 다물렸음,2024-10-25T12:15:48+09:00,0.1704,0.6989,0.1307,1
안녕 삼성,안녕 삼성,안녕 삼성,2024-07-12T14:41:08+09:00,0.074,0.8513,0.0747,1
머가리맞고 내려오나,머가리맞고 내려오나,머가리맞고 내려오나,2025-02-13T09:57:05+09:00,0.0711,0.9007,0.0282,1
"세상에는 별별인간들이 많다.
잠도안자고 악담을 하네.",세상에는 별별인간들이 많다 잠도안자고 악담을 하네,세상에는 별별인간들이 많다. 잠도안자고 악담을 하네.,2024-09-23T05:50:05+09:00,0.1061,0.8385,0.0554,1
사자마자 물리냐고..,사자마자 물리냐고,사자마자 물리냐고..,2024-08-05T11:10:05+09:00,0.0985,0.8701,0.0314,1
150주 구매 ~,150주 구매,150주 구매,2024-10-07T09:43:54+09:00,0.1123,0.7452,0.1425,1
내일 장 열리나요?,내일 장 열리나요,내일 장 열리나요?,2024-12-04T00:31:58+09:00,0.0716,0.8972,0.0312,1
"참 오를때 못오르고 떨어질때 똑같이 떨어지니 노답이다
사실 딥시크 수혜주라고도 볼수도 있는건데 힘없는 종목은 이래저래 노답이네",참 오를때 못오르고 떨어질때 똑같이 떨어지니 노답이다 사실 딥시크 수혜주라고도 볼수도 있는건데 힘없는 종목은 이래저래 노답이네,참 오를때 못오르고 떨어질때 똑같이 떨어지니 노답이다 사실 딥시크 수혜주라고도 볼수도 있는건데 힘없는 종목은 이래저래 노답이네,2025-02-03T09:26:34+09:00,0.3778,0.2465,0.3756,0
외국인이 이렇게 들어오면 삼성 램 들어가는게 맞는건가?,외국인이 이렇게 들어오면 삼성 램 들어가는게 맞는건가,외국인이 이렇게 들어오면 삼성 램 들어가는게 맞는건가?,2025-01-08T12:19:03+09:00,0.0608,0.8802,0.059,1
외인 기관 : 잘먹었습니다,외인 기관 잘먹었습니다,외인 기관 잘먹었습니다,2024-11-18T13:28:28+09:00,0.0818,0.8618,0.0563,1
"자사주 소각ㄱㄱ 어차피 경영진들 표정보니..
각도 잡은거같은데",자사주 소각 어차피 경영진들 표정보니 각도 잡은거같은데,자사주 소각ㄱㄱ 어차피 경영진들 표정보니.. 각도 잡은거같은데,2024-10-25T17:26:30+09:00,0.2695,0.5954,0.1351,1
오늘은 아무일도 일어나지않앗군요,오늘은 아무일도 일어나지않앗군요,오늘은 아무일도 일어나지않앗군요,2025-03-04T16:19:56+09:00,0.0554,0.926,0.0186,1
역시 9만전자는 서동요였던걸로 ㅠ 😢,역시 9만전자는 서동요였던걸로,역시 9만전자는 서동요였던걸로 ㅠ,2023-07-10T16:57:03+09:00,0.0752,0.8402,0.0846,1
개인들이 많이 탈출 했네요.👏,개인들이 많이 탈출 했네요,개인들이 많이 탈출 했네요.,2024-12-12T17:10:25+09:00,0.1773,0.7684,0.0544,1
"미국연기금 449조 매도 채권으로 이동 이건...경기침체 시작이란 뜻 월요일에 그냥 튀세요 미국 나스닥 이제부터 바닥이 어딘지도 모를곳으로 향함 
미국주식 폭망할때마다 미국연기금이 신호탄으로 알려줌.... 쇼크먹고 패닉셀하지말고 지금이라도 ㅌㅌ하셈",미국연기금 449조 매도 채권으로 이동 이건경기침체 시작이란 뜻 월요일에 그냥 튀세요 미국 나스닥 이제부터 바닥이 어딘지도 모를곳으로 향함 미국주식 폭망할때마다 미국연기금이 신호탄으로 알려줌 쇼크먹고 패닉셀하지말고 지금이라도 하셈,미국연기금 449조 매도 채권으로 이동 이건...경기침체 시작이란 뜻 월요일에 그냥 튀세요 미국 나스닥 이제부터 바닥이 어딘지도 모를곳으로 향함 미국주식 폭망할때마다 미국연기금이 신호탄으로 알려줌.... 쇼크먹고 패닉셀하지말고 지금이라도 ㅌㅌ하셈,2024-04-20T16:09:40+09:00,0.3999,0.1763,0.4238,2
내려가 ㅠㅠ,내려가,내려가 ㅠㅠ,2024-11-28T09:10:07+09:00,0.111,0.5696,0.3194,1
오늘 개미들이 순매도일겁니다!,오늘 개미들이 순매도일겁니다,오늘 개미들이 순매도일겁니다!,2024-11-15T12:05:51+09:00,0.2639,0.4492,0.2869,1
ㄹㅇ 이게 되다니 ㅁ.ㅊ,이게 되다니,ㄹㅇ 이게 되다니 ㅁ.ㅊ,2024-10-25T14:22:12+09:00,0.0535,0.9247,0.0218,1
"72000원 언제와 ㅜㅠ
오면 탈출하는게 맞는가 
8만을 죽도록 기다리는게 나은가..",72000원 언제와 오면 탈출하는게 맞는가 8만을 죽도록 기다리는게 나은가,72000원 언제와 ㅜㅠ 오면 탈출하는게 맞는가 8만을 죽도록 기다리는게 나은가..,2024-09-10T09:12:49+09:00,0.2142,0.6992,0.0866,1
과연....,과연,과연....,2024-09-30T15:34:17+09:00,0.0278,0.9614,0.0108,1
갑자기 나락이노 ㅜㅜ,갑자기 나락이노,갑자기 나락이노 ㅜㅜ,2025-01-07T12:18:19+09:00,0.1505,0.7871,0.0624,1
"드디어 근데 아직도 난 마이너스
8만은 갈까요?ㅜㅜ",드디어 근데 아직도 난 마이너스 8만은 갈까요,드디어 근데 아직도 난 마이너스 8만은 갈까요?ㅜㅜ,2023-12-20T15:48:29+09:00,0.1261,0.6626,0.2113,1
40.000전자가자.추가매수,40000전자가자추가매수,40.000전자가자.추가매수,2025-03-11T09:47:08+09:00,0.1007,0.1194,0.7799,2
금투세 아웃!!!!,금투세 아웃,금투세 아웃!!!!,2024-10-04T08:45:41+09:00,0.1353,0.6942,0.1704,1
이거면 되었다…,이거면 되었다,이거면 되었다,2024-04-04T09:21:24+09:00,0.0332,0.944,0.0228,1
지금 사야함,지금 사야함,지금 사야함,2024-02-15T12:06:34+09:00,0.1342,0.7401,0.1257,1
"외국인기관 둘이 합쳐 300만주 이상 던졌는데 이걸 개미가 다 주어담네? 
이게 얼마까지 떨어 질줄알고요 
다들 겁 안나세요? 안정권 되려면  외국인이 최소 3거래일 이상 들어와 사주면 그때 천천히 들어가도 늦지않을듯해요",외국인기관 둘이 합쳐 300만주 이상 던졌는데 이걸 개미가 다 주어담네 이게 얼마까지 떨어 질줄알고요 다들 겁 안나세요 안정권 되려면 외국인이 최소 3거래일 이상 들어와 사주면 그때 천천히 들어가도 늦지않을듯해요,외국인기관 둘이 합쳐 300만주 이상 던졌는데 이걸 개미가 다 주어담네? 이게 얼마까지 떨어 질줄알고요 다들 겁 안나세요? 안정권 되려면 외국인이 최소 3거래일 이상 들어와 사주면 그때 천천히 들어가도 늦지않을듯해요,2024-10-18T17:06:54+09:00,0.3347,0.3658,0.2995,1
"300원 마이너스... 그렇지만
올 가을까지 들고 갈꺼예요
우리 꼭 법시다 ㅜㅜ",300원 마이너스 그렇지만 올 가을까지 들고 갈꺼예요 우리 꼭 법시다,300원 마이너스... 그렇지만 올 가을까지 들고 갈꺼예요 우리 꼭 법시다 ㅜㅜ,2025-03-21T17:35:23+09:00,0.1269,0.6839,0.1892,1
다시는 국장 쳐다도 안볼게,다시는 국장 쳐다도 안볼게,다시는 국장 쳐다도 안볼게,2024-11-06T12:37:15+09:00,0.0626,0.913,0.0245,1
트럼프 통수에 국장 미장 쓰나미네 😱,트럼프 통수에 국장 미장 쓰나미네,트럼프 통수에 국장 미장 쓰나미네,2025-02-03T14:13:19+09:00,0.1333,0.7492,0.1175,1
5.3은 지지해야한다 지지해야한다 지지해야해,53은 지지해야한다 지지해야한다 지지해야해,5.3은 지지해야한다 지지해야한다 지지해야해,2024-11-12T15:02:11+09:00,0.1421,0.5668,0.291,1
"이거 사 ? 말어 ? 이거 사 ? 말어 ? 
산다 ? 말어 ? 산다 ? 말어 ?",이거 사 말어 이거 사 말어 산다 말어 산다 말어,이거 사 ? 말어 ? 이거 사 ? 말어 ? 산다 ? 말어 ? 산다 ? 말어 ?,2024-10-07T10:31:06+09:00,0.1084,0.8502,0.0413,1
꼬라지 보니 오늘도 파란색 종가다,꼬라지 보니 오늘도 파란색 종가다,꼬라지 보니 오늘도 파란색 종가다,2024-05-16T09:49:47+09:00,0.0932,0.804,0.1028,1
"오잉 56까지 ??
하닉은 쳐박고 있능데 
진짜 이유가 모지??
유리기판 직접 진출??
아님 레인보우로보틱스 인수 했나??",오잉 56까지 하닉은 쳐박고 있능데 진짜 이유가 모지 유리기판 직접 진출 아님 레인보우로보틱스 인수 했나,오잉 56까지 ?? 하닉은 쳐박고 있능데 진짜 이유가 모지?? 유리기판 직접 진출?? 아님 레인보우로보틱스 인수 했나??,2025-02-10T15:04:56+09:00,0.2554,0.5627,0.182,1
이러다 상처줬음 얼마나 좋을까,이러다 상처줬음 얼마나 좋을까,이러다 상처줬음 얼마나 좋을까,2024-06-17T14:57:34+09:00,0.0791,0.9057,0.0152,1
아이쿠! 좀 침착할것을...,아이쿠 좀 침착할것을,아이쿠! 좀 침착할것을...,2024-10-22T15:45:53+09:00,0.0503,0.9256,0.0241,1
"57100에 2천만원 질렀는데 괜찮겠지
그래도 삼전인데..",57100에 2천만원 질렀는데 괜찮겠지 그래도 삼전인데,57100에 2천만원 질렀는데 괜찮겠지 그래도 삼전인데..,2024-11-20T09:46:42+09:00,0.1469,0.7751,0.078,1
"나라망하고 있는징조
정부는 개판",나라망하고 있는징조 정부는 개판,나라망하고 있는징조 정부는 개판,2024-03-11T09:06:56+09:00,0.1522,0.7926,0.0552,1
삼성적자 인가요?,삼성적자 인가요,삼성적자 인가요?,2024-12-02T09:27:30+09:00,0.0743,0.8918,0.0339,1
"58800에 매수걸었는데 그냥 쭈욱 올라가버리네요
결론 못삼",58800에 매수걸었는데 그냥 쭈욱 올라가버리네요 결론 못삼,58800에 매수걸었는데 그냥 쭈욱 올라가버리네요 결론 못삼,2024-11-01T09:06:39+09:00,0.2576,0.1667,0.5758,2
나락인가,나락인가,나락인가,2024-10-10T10:29:29+09:00,0.1455,0.8162,0.0382,1
"남의 주식을 팔아라, 말아라 말들이 많아. ㅋㅋ",남의 주식을 팔아라 말아라 말들이 많아,"남의 주식을 팔아라, 말아라 말들이 많아. ㅋㅋ",2024-10-23T15:32:04+09:00,0.1021,0.8213,0.0766,1
파운드리 패키징 믿고 간다.,파운드리 패키징 믿고 간다,파운드리 패키징 믿고 간다.,2023-07-07T10:18:42+09:00,0.0863,0.6296,0.2841,1
하루 -2000 되는 등차수열인겨?,하루 2000 되는 등차수열인겨,하루 2000 되는 등차수열인겨?,2024-11-12T15:38:10+09:00,0.1243,0.6855,0.1902,1
5만2천원 아래로 좀 가자 물좀타게~~~,5만2천원 아래로 좀 가자 물좀타게,5만2천원 아래로 좀 가자 물좀타게,2025-03-14T11:50:03+09:00,0.0514,0.2015,0.7471,2
4분기에는 오를거라 믿기에,4분기에는 오를거라 믿기에,4분기에는 오를거라 믿기에,2023-10-06T17:18:30+09:00,0.1297,0.6532,0.2171,1
아싸~~1700원만 더 올라라~~~~팔게,아싸1700원만 더 올라라팔게,아싸1700원만 더 올라라팔게,2025-03-17T10:28:25+09:00,0.0861,0.2233,0.6906,2
그냥 1-2%먹는게 좋은종목,그냥 12먹는게 좋은종목,그냥 12먹는게 좋은종목,2024-01-20T18:10:49+09:00,0.0808,0.8374,0.0818,1
우와...,우와,우와...,2024-11-14T16:34:17+09:00,0.0269,0.9606,0.0125,1
"신고수량 백만주 
백만주 풀매수해라
쪼잔하게 조금사지말고ㅋㅋ
굿굿
외국인 파는만큼만 사자ㅋㅋ",신고수량 백만주 백만주 풀매수해라 쪼잔하게 조금사지말고 굿굿 외국인 파는만큼만 사자,신고수량 백만주 백만주 풀매수해라 쪼잔하게 조금사지말고ㅋㅋ 굿굿 외국인 파는만큼만 사자ㅋㅋ,2024-11-19T23:56:15+09:00,0.3047,0.2848,0.4105,2
기관이 진짜 애쓰네  국민연금 꼬라박는건가 ㅋㅋ,기관이 진짜 애쓰네 국민연금 꼬라박는건가,기관이 진짜 애쓰네 국민연금 꼬라박는건가 ㅋㅋ,2024-12-09T10:29:36+09:00,0.155,0.7812,0.0638,1
"사실 삼전 주가 상승은 제 손에 달렸습니다...
제가 팔까요? 팔면 오르던데요",사실 삼전 주가 상승은 제 손에 달렸습니다 제가 팔까요 팔면 오르던데요,사실 삼전 주가 상승은 제 손에 달렸습니다... 제가 팔까요? 팔면 오르던데요,2024-10-25T11:19:04+09:00,0.3472,0.3097,0.3431,0
대박,대박,대박,2024-10-29T10:29:07+09:00,0.0422,0.9326,0.0252,1
ㅋㅋ,,ㅋㅋ,2024-12-14T00:32:27+09:00,0.0341,0.9546,0.0113,1
미쳐버리겠당,미쳐버리겠당,미쳐버리겠당,2024-09-23T10:47:35+09:00,0.0667,0.9103,0.0231,1
아직도 모르겠습니까..?,아직도 모르겠습니까,아직도 모르겠습니까..?,2024-10-25T14:19:35+09:00,0.0493,0.9412,0.0095,1
55~56에 매수하라,5556에 매수하라,5556에 매수하라,2024-10-24T15:18:42+09:00,0.1374,0.2904,0.5722,2
양전이 된다고?,양전이 된다고,양전이 된다고?,2024-11-25T11:05:38+09:00,0.1076,0.7786,0.1138,1
"개인물량을 털어내야 삼성은 올라갑니다
개인물량이 너무많아 그간 계속횡보했으니
어느정도는  털어내면서  이젠올라가야죠^^",개인물량을 털어내야 삼성은 올라갑니다 개인물량이 너무많아 그간 계속횡보했으니 어느정도는 털어내면서 이젠올라가야죠,개인물량을 털어내야 삼성은 올라갑니다 개인물량이 너무많아 그간 계속횡보했으니 어느정도는 털어내면서 이젠올라가야죠,2024-03-21T11:07:22+09:00,0.1485,0.1147,0.7368,2
"주식수가 너무 많은거지
무지하게  사고 팔아도 찔끔찔끔 왔다갔다하지",주식수가 너무 많은거지 무지하게 사고 팔아도 찔끔찔끔 왔다갔다하지,주식수가 너무 많은거지 무지하게 사고 팔아도 찔끔찔끔 왔다갔다하지,2025-02-26T13:54:44+09:00,0.2377,0.5737,0.1886,1
쏘리질러 3만가서 상폐가즈아,쏘리질러 3만가서 상폐가즈아,쏘리질러 3만가서 상폐가즈아,2024-11-14T16:58:31+09:00,0.1086,0.1513,0.74,2
다들 간다간다 하니까 팔아야 하나..,다들 간다간다 하니까 팔아야 하나,다들 간다간다 하니까 팔아야 하나..,2024-07-05T11:31:35+09:00,0.1286,0.6702,0.2011,1
9만전자를 향해,9만전자를 향해,9만전자를 향해,2024-03-26T10:18:59+09:00,0.0408,0.9225,0.0367,1
갑니다,갑니다,갑니다,2024-11-13T13:53:58+09:00,0.0973,0.4046,0.4981,2
"삼전이 하락세이지만
지금보다 더 저점이 있을수도있지만
결론은 삼성이 망하면 우리나라도 망할거에여

지금은 비록 이런상황이지만,
분탕질하는 커뮤 무시하시구
저같은 주린이분들은 본인 신념대로 ㅎㅎ

많은것을 얻으려면 많은것을 잃으려는 리스크도 본인이 책임져야하니깐요 ㅎㅎ",삼전이 하락세이지만 지금보다 더 저점이 있을수도있지만 결론은 삼성이 망하면 우리나라도 망할거에여 지금은 비록 이런상황이지만 분탕질하는 커뮤 무시하시구 저같은 주린이분들은 본인 신념대로 많은것을 얻으려면 많은것을 잃으려는 리스크도 본인이 책임져야하니깐요,"삼전이 하락세이지만 지금보다 더 저점이 있을수도있지만 결론은 삼성이 망하면 우리나라도 망할거에여 지금은 비록 이런상황이지만, 분탕질하는 커뮤 무시하시구 저같은 주린이분들은 본인 신념대로 ㅎㅎ 많은것을 얻으려면 많은것을 잃으려는 리스크도 본인이 책임져야하니깐요 ㅎㅎ",2024-10-09T01:32:46+09:00,0.3292,0.4153,0.2555,1
"무슨 일 인가요?
하락만 보다 상승이라니 오예~~~",무슨 일 인가요 하락만 보다 상승이라니 오예,무슨 일 인가요? 하락만 보다 상승이라니 오예,2025-02-06T16:29:32+09:00,0.2726,0.3153,0.412,2
나보다 주식잘하는분,나보다 주식잘하는분,나보다 주식잘하는분,2024-12-17T09:12:51+09:00,0.0651,0.8533,0.0816,1
개노답 또 53갈듯,개노답 또 53갈듯,개노답 또 53갈듯,2025-02-27T17:22:31+09:00,0.1266,0.8045,0.0689,1
"이아이는
어디까지떨어져?? 삼성이 왜 전자를 포기하지?",이아이는 어디까지떨어져 삼성이 왜 전자를 포기하지,이아이는 어디까지떨어져?? 삼성이 왜 전자를 포기하지?,2024-12-02T09:07:10+09:00,0.0914,0.8879,0.0207,1
"삼전 오른던 내리던  존버~  
5층가면 줍줍~ 
 배당소식보고 왔어요^^",삼전 오른던 내리던 존버 5층가면 줍줍 배당소식보고 왔어요,삼전 오른던 내리던 존버 5층가면 줍줍 배당소식보고 왔어요,2023-07-28T09:53:27+09:00,0.3456,0.2337,0.4207,2
시체가 꿈틀 ㅋㅋㅋㅋㅋ,시체가 꿈틀,시체가 꿈틀 ㅋㅋㅋㅋㅋ,2024-11-14T10:12:44+09:00,0.0941,0.8701,0.0358,1
덩치가 있는데 하닉이랑 같은 퍼센트로 떨어지네 ;;,덩치가 있는데 하닉이랑 같은 퍼센트로 떨어지네,덩치가 있는데 하닉이랑 같은 퍼센트로 떨어지네,2024-09-09T09:38:29+09:00,0.337,0.4419,0.221,1
오오~,오오,오오,2024-06-14T09:43:29+09:00,0.0292,0.9535,0.0173,1
음 고민이네 ㅋㅋ,음 고민이네,음 고민이네 ㅋㅋ,2024-05-30T10:59:04+09:00,0.0562,0.9231,0.0207,1
오를거예요,오를거예요,오를거예요,2024-02-15T12:43:34+09:00,0.1422,0.3983,0.4596,2
"56
56
56
56",56 56 56 56,56 56 56 56,2025-02-10T15:10:06+09:00,0.0323,0.9519,0.0159,1
이걸 말아올리네,이걸 말아올리네,이걸 말아올리네,2024-02-29T15:45:36+09:00,0.0782,0.8342,0.0876,1
좋은소식이 나올것 같았습니다.,좋은소식이 나올것 같았습니다,좋은소식이 나올것 같았습니다.,2024-05-23T12:19:59+09:00,0.1431,0.7548,0.1021,1
6만떨어지면 다시 사줄께~,6만떨어지면 다시 사줄께,6만떨어지면 다시 사줄께,2023-11-03T11:20:35+09:00,0.1649,0.6525,0.1826,1
외인들 야금야금 팔고있네ㅡㅡ,외인들 야금야금 팔고있네,외인들 야금야금 팔고있네ㅡㅡ,2024-11-15T09:29:01+09:00,0.0527,0.9079,0.0394,1
와!  여인들  드디어  들어오네,와 여인들 드디어 들어오네,와! 여인들 드디어 들어오네,2024-10-14T09:03:10+09:00,0.0776,0.7852,0.1372,1
국장을 지금 상황에서한다는 거 자체가 잘못 아닐까요?,국장을 지금 상황에서한다는 거 자체가 잘못 아닐까요,국장을 지금 상황에서한다는 거 자체가 잘못 아닐까요?,2024-11-13T13:51:34+09:00,0.0698,0.9006,0.0296,1
지금 조금씩 매수를 하는게 맞을까요..?,지금 조금씩 매수를 하는게 맞을까요,지금 조금씩 매수를 하는게 맞을까요..?,2024-09-30T14:05:07+09:00,0.3104,0.265,0.4246,2
자~ 드가자,자 드가자,자 드가자,2024-12-20T14:00:57+09:00,0.0317,0.0704,0.898,2
오늘 하닉도문제지만 ASML말들어보면 삼성이 더문제인데...,오늘 하닉도문제지만 ASML말들어보면 삼성이 더문제인데,오늘 하닉도문제지만 ASML말들어보면 삼성이 더문제인데...,2024-10-16T08:02:11+09:00,0.2098,0.7022,0.088,1
단타지ㅋㅋ,단타지,단타지ㅋㅋ,2024-12-17T14:05:42+09:00,0.0734,0.8842,0.0423,1
다들 화이팅 하세요,다들 화이팅 하세요,다들 화이팅 하세요,2024-12-03T23:22:58+09:00,0.0256,0.9427,0.0317,1
.,,.,2025-01-15T14:05:22+09:00,0.039,0.9494,0.0116,1
징하다,징하다,징하다,2024-11-12T13:48:00+09:00,0.0393,0.944,0.0167,1
좀 오르면 팔아라.,좀 오르면 팔아라,좀 오르면 팔아라.,2024-09-12T09:34:15+09:00,0.1396,0.1864,0.674,2
"마지막에개관이막던젔네,, 
나쁜새니들",마지막에개관이막던젔네 나쁜새니들,"마지막에개관이막던젔네,, 나쁜새니들",2024-06-25T15:42:16+09:00,0.161,0.7965,0.0424,1
금요일이라 쭉 떨구고 마감하겠네... 하....,금요일이라 쭉 떨구고 마감하겠네 하,금요일이라 쭉 떨구고 마감하겠네... 하....,2024-11-29T12:30:36+09:00,0.3132,0.5519,0.1349,1
다올라라..,다올라라,다올라라..,2024-06-12T11:01:13+09:00,0.0472,0.1065,0.8463,2
오늘 4.9에 도착할듯?,오늘 49에 도착할듯,오늘 4.9에 도착할듯?,2025-01-31T13:38:11+09:00,0.0849,0.8608,0.0543,1
사장단 임명 번복하고 쳐내야 하는 애들 쳐내지 않는 이상 외인 안돌아옴 ㅋㅋㅋ 즉 미래가 없다. 내가 아무리 주주래도 아닌건 아닌거다. 단념하세요. 추후 만약에 엔비디아 납품이라는 혹시 모를일이 생기면 좀 오를테니 그때 도망가세요,사장단 임명 번복하고 쳐내야 하는 애들 쳐내지 않는 이상 외인 안돌아옴 즉 미래가 없다 내가 아무리 주주래도 아닌건 아닌거다 단념하세요 추후 만약에 엔비디아 납품이라는 혹시 모를일이 생기면 좀 오를테니 그때 도망가세요,사장단 임명 번복하고 쳐내야 하는 애들 쳐내지 않는 이상 외인 안돌아옴 ㅋㅋㅋ 즉 미래가 없다. 내가 아무리 주주래도 아닌건 아닌거다. 단념하세요. 추후 만약에 엔비디아 납품이라는 혹시 모를일이 생기면 좀 오를테니 그때 도망가세요,2024-11-29T09:25:40+09:00,0.3602,0.3871,0.2527,1
나라가 경제 파국이다.,나라가 경제 파국이다,나라가 경제 파국이다.,2024-09-10T10:33:16+09:00,0.1712,0.7341,0.0946,1
"언젠가,,",언젠가,"언젠가,,",2024-07-11T11:04:38+09:00,0.036,0.9465,0.0175,1
