raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
솔직히 평단 낮추고 몸집 불려서 좋았음,솔직히 평단 낮추고 몸집 불려서 좋았음,솔직히 평단 낮추고 몸집 불려서 좋았음,2025-01-28T06:08:07+09:00,0.0679,0.6285,0.3036,1
이때 잘 팔았군 다시 매수가자,이때 잘 팔았군 다시 매수가자,이때 잘 팔았군 다시 매수가자,2025-01-11T07:54:59+09:00,0.2713,0.221,0.5078,2
오?,오,오?,2025-02-05T00:05:54+09:00,0.0183,0.9696,0.0121,1
미리 샀으면 지금 곡소리 안남,미리 샀으면 지금 곡소리 안남,미리 샀으면 지금 곡소리 안남,2025-01-29T19:48:36+09:00,0.081,0.8469,0.0721,1
삼성보다더하네,삼성보다더하네,삼성보다더하네,2025-01-31T00:24:35+09:00,0.0574,0.919,0.0236,1
어닝 서프 170$,어닝 서프 170,어닝 서프 170,2025-02-13T09:07:40+09:00,0.0252,0.9532,0.0215,1
진짜 금요일에 숏물렸늘때 무서웠다구~,진짜 금요일에 숏물렸늘때 무서웠다구,진짜 금요일에 숏물렸늘때 무서웠다구,2025-03-03T23:46:49+09:00,0.1302,0.8109,0.0589,1
"딱히 불안해하실거 없습니다.
테슬라 보세요 per이 **수백배인** 기업의 CEO가 백악관에서 광대짓하면서 지들 주요시장인 유럽 & 중국 점유율 제 발을 찍고 있는데도 그렇게 다들 믿음에 차 있는데

딱히 정치판에서 꺼드럭거리지도 않고 기술에만 집착하는 자수성가 CEO에, 제조업으로 순이익 마진률 55%를 찍어내는 기염을 토하고 있는 기업의 주주인 여러분이 뭐가 걱정이십니까. 

크루즈선에 잠시 전기 안들어온다고 좌절하기엔 다시 생각해보면 옆에 있는 테슬라 돛단배는 지금 침몰 중인데, 훨씬 낫지 않습니까? 

평안한 하루 되시길 바랍니다.",딱히 불안해하실거 없습니다 테슬라 보세요 per이 수백배인 기업의 CEO가 백악관에서 광대짓하면서 지들 주요시장인 유럽 중국 점유율 제 발을 찍고 있는데도 그렇게 다들 믿음에 차 있는데 딱히 정치판에서 꺼드럭거리지도 않고 기술에만 집착하는 자수성가 CEO에 제조업으로 순이익 마진률 55를 찍어내는 기염을 토하고 있는 기업의 주주인 여러분이 뭐가 걱정이십니까 크루즈선에 잠시 전기 안들어온다고 좌절하기엔 다시 생각해보면 옆에 있는 테슬라 돛단배는 지금 침몰 중인데 훨씬 낫지 않습니까 평안한 하루 되시길 바랍니다,"딱히 불안해하실거 없습니다. 테슬라 보세요 per이 수백배인 기업의 CEO가 백악관에서 광대짓하면서 지들 주요시장인 유럽 중국 점유율 제 발을 찍고 있는데도 그렇게 다들 믿음에 차 있는데 딱히 정치판에서 꺼드럭거리지도 않고 기술에만 집착하는 자수성가 CEO에, 제조업으로 순이익 마진률 55를 찍어내는 기염을 토하고 있는 기업의 주주인 여러분이 뭐가 걱정이십니까. 크루즈선에 잠시 전기 안들어온다고 좌절하기엔 다시 생각해보면 옆에 있는 테슬라 돛단배는 지금 침몰 중인데, 훨씬 낫지 않습니까? 평안한 하루 되시길 바랍니다.",2025-03-04T04:08:56+09:00,0.1687,0.5381,0.2932,1
명절동안 못자겠노,명절동안 못자겠노,명절동안 못자겠노,2025-01-30T23:39:54+09:00,0.0272,0.9427,0.03,1
사기라도 하게 뺄거면 걍 빼,사기라도 하게 뺄거면 걍 빼,사기라도 하게 뺄거면 걍 빼,2025-01-15T01:47:04+09:00,0.0774,0.8477,0.0749,1
"오늘 버거형들 움직임 보고 들어가야겠다 
떨어질거 같아",오늘 버거형들 움직임 보고 들어가야겠다 떨어질거 같아,오늘 버거형들 움직임 보고 들어가야겠다 떨어질거 같아,2025-01-28T12:39:08+09:00,0.3553,0.1991,0.4456,2
135달러 50%익절 준비완료!!!! 엔비형 보여줘~,135달러 50익절 준비완료 엔비형 보여줘,135달러 50익절 준비완료!!!! 엔비형 보여줘,2025-02-11T00:10:34+09:00,0.0498,0.7372,0.213,1
이걸 125불이 이기다니.... 역시 버거옵빠...,이걸 125불이 이기다니 역시 버거옵빠,이걸 125불이 이기다니.... 역시 버거옵빠...,2025-03-01T05:57:59+09:00,0.0625,0.836,0.1015,1
15만원대는 고민도 안해버려~,15만원대는 고민도 안해버려,15만원대는 고민도 안해버려,2025-03-08T02:04:45+09:00,0.0316,0.9433,0.0252,1
오늘은 130불 가겠는데? ㅇㅇ,오늘은 130불 가겠는데,오늘은 130불 가겠는데? ㅇㅇ,2025-01-28T10:08:08+09:00,0.0282,0.9253,0.0465,1
엔비는 마지막 탈출기회냐. 마지막저점이였냐. 왜자꾸 박스저점이 내려가냐?  무섭다,엔비는 마지막 탈출기회냐 마지막저점이였냐 왜자꾸 박스저점이 내려가냐 무섭다,엔비는 마지막 탈출기회냐. 마지막저점이였냐. 왜자꾸 박스저점이 내려가냐? 무섭다,2025-01-28T10:42:23+09:00,0.3154,0.2666,0.4181,2
하 옆집 테쪽이는 실적 ㅈ박아도 머스크 입 함 털어주면 오르던데,하 옆집 테쪽이는 실적 박아도 머스크 입 함 털어주면 오르던데,하 옆집 테쪽이는 실적 ㅈ박아도 머스크 입 함 털어주면 오르던데,2025-02-27T18:43:05+09:00,0.2459,0.3967,0.3574,1
엔비 욕할거면 엔비같은 회사를 창업하거나 젠승황보다 돈많은분만 욕해주세요~ 젠슨황이 만드는 gpu 100년를 줘도 못 만들거 같은데 ㅋㅋ,엔비 욕할거면 엔비같은 회사를 창업하거나 젠승황보다 돈많은분만 욕해주세요 젠슨황이 만드는 gpu 100년를 줘도 못 만들거 같은데,엔비 욕할거면 엔비같은 회사를 창업하거나 젠승황보다 돈많은분만 욕해주세요 젠슨황이 만드는 gpu 100년를 줘도 못 만들거 같은데 ㅋㅋ,2025-01-27T15:46:19+09:00,0.0985,0.6236,0.2779,1
지금 살까요..?본장 보고 살까요..?,지금 살까요본장 보고 살까요,지금 살까요..?본장 보고 살까요..?,2025-01-21T22:36:54+09:00,0.0392,0.9251,0.0357,1
오늘 엔비디아 140달러 돌파할까요?,오늘 엔비디아 140달러 돌파할까요,오늘 엔비디아 140달러 돌파할까요?,2025-02-14T16:25:45+09:00,0.1052,0.6809,0.2139,1
ㄷㄷ,,ㄷㄷ,2025-02-08T01:00:03+09:00,0.0231,0.9671,0.0098,1
무겁네,무겁네,무겁네,2025-01-28T21:11:34+09:00,0.0414,0.9422,0.0164,1
그냥 상폐되고 otc 가면안되나,그냥 상폐되고 otc 가면안되나,그냥 상폐되고 otc 가면안되나,2025-02-27T10:05:45+09:00,0.4134,0.455,0.1316,1
앤비로 웃고 슬라로 우는 나 ㅜㅜ,앤비로 웃고 슬라로 우는 나,앤비로 웃고 슬라로 우는 나 ㅜㅜ,2025-02-10T23:45:37+09:00,0.0457,0.9197,0.0346,1
분위기 좋다!,분위기 좋다,분위기 좋다!,2025-02-04T00:57:51+09:00,0.063,0.4632,0.4738,2
매수냐 분활매도냐 ㅋㅋ,매수냐 분활매도냐,매수냐 분활매도냐 ㅋㅋ,2025-01-07T00:08:51+09:00,0.5869,0.1955,0.2176,0
입성했습니다. 잘부탁드립니다,입성했습니다 잘부탁드립니다,입성했습니다. 잘부탁드립니다,2025-01-28T03:44:01+09:00,0.0861,0.7976,0.1162,1
ㅋㅋㅋ 어제 올랐을때는 심장 발작왔는교,어제 올랐을때는 심장 발작왔는교,ㅋㅋㅋ 어제 올랐을때는 심장 발작왔는교,2025-01-23T16:12:16+09:00,0.1299,0.6793,0.1909,1
30분땡 하면 로켓 쏴라,30분땡 하면 로켓 쏴라,30분땡 하면 로켓 쏴라,2025-02-25T23:26:33+09:00,0.0281,0.9077,0.0642,1
"현재 장 흐름은 좋음.
순환매 돌고 있으니 반등세로 볼 수 있는데 
마감까지 지켜줄지를 봐야 됨",현재 장 흐름은 좋음 순환매 돌고 있으니 반등세로 볼 수 있는데 마감까지 지켜줄지를 봐야 됨,현재 장 흐름은 좋음. 순환매 돌고 있으니 반등세로 볼 수 있는데 마감까지 지켜줄지를 봐야 됨,2025-02-27T00:34:10+09:00,0.4529,0.1201,0.427,0
일단 치킨값때문에 조금 빼기,일단 치킨값때문에 조금 빼기,일단 치킨값때문에 조금 빼기,2025-01-16T19:48:54+09:00,0.0585,0.8785,0.063,1
저번주 금욜에 발표나온 딥시크가 엔캐리 트레이드보다 더 꼬라박는게 신기하네,저번주 금욜에 발표나온 딥시크가 엔캐리 트레이드보다 더 꼬라박는게 신기하네,저번주 금욜에 발표나온 딥시크가 엔캐리 트레이드보다 더 꼬라박는게 신기하네,2025-01-28T01:41:09+09:00,0.1704,0.7268,0.1028,1
그담 110 쩌억,그담 110 쩌억,그담 110 쩌억,2025-01-29T00:10:05+09:00,0.058,0.8912,0.0507,1
오늘도 숏이구나,오늘도 숏이구나,오늘도 숏이구나,2025-03-08T00:23:36+09:00,0.0793,0.8664,0.0543,1
날아간다..,날아간다,날아간다..,2025-03-17T17:03:21+09:00,0.1557,0.3907,0.4536,2
내가 보기에 역사상 가장 대단한 기업,내가 보기에 역사상 가장 대단한 기업,내가 보기에 역사상 가장 대단한 기업,2025-01-16T19:14:04+09:00,0.0988,0.8559,0.0453,1
상황,상황,상황,2025-03-15T18:18:48+09:00,0.0212,0.9682,0.0106,1
"TSMC실적예상 발표가 적절히 잘나온듯
중국 AI에도 출시소식에도 상관없이 판매량 증가
TSMC 43%매출증가소식
트럼프가 이상한짓만 하지않았으면",TSMC실적예상 발표가 적절히 잘나온듯 중국 AI에도 출시소식에도 상관없이 판매량 증가 TSMC 43매출증가소식 트럼프가 이상한짓만 하지않았으면,TSMC실적예상 발표가 적절히 잘나온듯 중국 AI에도 출시소식에도 상관없이 판매량 증가 TSMC 43매출증가소식 트럼프가 이상한짓만 하지않았으면,2025-03-10T18:10:29+09:00,0.2635,0.4826,0.2539,1
100달러까지 숏잡고 100달러에서 롱먹을게요~ 꺼억,100달러까지 숏잡고 100달러에서 롱먹을게요 꺼억,100달러까지 숏잡고 100달러에서 롱먹을게요 꺼억,2025-02-02T14:54:13+09:00,0.0774,0.7157,0.2068,1
캬~~~~~ 위스키 따야지 잭콕 마십니다~,캬 위스키 따야지 잭콕 마십니다,캬 위스키 따야지 잭콕 마십니다,2025-03-03T23:37:27+09:00,0.0326,0.9157,0.0517,1
프장 거래량이 이정돈데 본장에선 와..,프장 거래량이 이정돈데 본장에선 와,프장 거래량이 이정돈데 본장에선 와..,2025-01-27T22:19:34+09:00,0.1181,0.7702,0.1117,1
일단 빼고 다시본다… ㅂㄷㅂㄷ,일단 빼고 다시본다,일단 빼고 다시본다 ㅂㄷㅂㄷ,2025-02-06T23:36:27+09:00,0.0362,0.9299,0.0339,1
햄버거 형들이 0.7%나 상승 시키는데요?,햄버거 형들이 07나 상승 시키는데요,햄버거 형들이 0.7나 상승 시키는데요?,2025-03-20T07:25:15+09:00,0.2908,0.3666,0.3426,1
"안녕하세요....저 양자주에서 왔습니다
아까 가만히 있다 욕만 죽을 때까지 먹어
여기 오기 무서웠지만 
그래도 같은 나라 사람인데 욕을 하기에는
미련한 것 같아서 안부만 전하려 왔습니다
요즘 날씨가 추워 독감이랑 여러 질병이 유행인데
모두 건강관리 잘하셔서 이번 겨울 따뜻하게 보내셨으면 좋겠습니다",안녕하세요저 양자주에서 왔습니다 아까 가만히 있다 욕만 죽을 때까지 먹어 여기 오기 무서웠지만 그래도 같은 나라 사람인데 욕을 하기에는 미련한 것 같아서 안부만 전하려 왔습니다 요즘 날씨가 추워 독감이랑 여러 질병이 유행인데 모두 건강관리 잘하셔서 이번 겨울 따뜻하게 보내셨으면 좋겠습니다,안녕하세요....저 양자주에서 왔습니다 아까 가만히 있다 욕만 죽을 때까지 먹어 여기 오기 무서웠지만 그래도 같은 나라 사람인데 욕을 하기에는 미련한 것 같아서 안부만 전하려 왔습니다 요즘 날씨가 추워 독감이랑 여러 질병이 유행인데 모두 건강관리 잘하셔서 이번 겨울 따뜻하게 보내셨으면 좋겠습니다,2025-01-09T02:09:59+09:00,0.0527,0.0794,0.8679,2
"이런식으로  계단식으로 높이다 내리다 하면서 하루에 -0.2% 씩
알게모르게 탕속 개구리 처럼 어느순간 나스닥 지수가 -10%  가는거구나
실발 전이나 후나 한번 훅 올리고 나서 
박을 듯..
5일간 -15%  계좌",이런식으로 계단식으로 높이다 내리다 하면서 하루에 02 씩 알게모르게 탕속 개구리 처럼 어느순간 나스닥 지수가 10 가는거구나 실발 전이나 후나 한번 훅 올리고 나서 박을 듯 5일간 15 계좌,이런식으로 계단식으로 높이다 내리다 하면서 하루에 0.2 씩 알게모르게 탕속 개구리 처럼 어느순간 나스닥 지수가 10 가는거구나 실발 전이나 후나 한번 훅 올리고 나서 박을 듯.. 5일간 15 계좌,2025-02-25T00:41:34+09:00,0.2668,0.2016,0.5316,2
프또속 안당하려면 매수버튼 금지,프또속 안당하려면 매수버튼 금지,프또속 안당하려면 매수버튼 금지,2025-01-22T19:49:27+09:00,0.4019,0.3447,0.2535,0
빠지것당,빠지것당,빠지것당,2025-01-30T06:39:52+09:00,0.1255,0.819,0.0555,1
제금이 기회다 다 사!!,제금이 기회다 다 사,제금이 기회다 다 사!!,2024-12-23T10:07:41+09:00,0.0557,0.7792,0.1652,1
"평단 136 씨드가 많이 없긴해요
여러분들 생각은??",평단 136 씨드가 많이 없긴해요 여러분들 생각은,평단 136 씨드가 많이 없긴해요 여러분들 생각은??,2025-02-28T03:16:51+09:00,0.0353,0.9197,0.045,1
멕시코랑 캐나다처럼 중국도 뻥카친거 알겠지?,멕시코랑 캐나다처럼 중국도 뻥카친거 알겠지,멕시코랑 캐나다처럼 중국도 뻥카친거 알겠지?,2025-02-05T00:20:40+09:00,0.0811,0.8551,0.0638,1
가즈아!!!,가즈아,가즈아!!!,2025-01-18T00:38:04+09:00,0.0668,0.0897,0.8436,2
파티 끝인가요?,파티 끝인가요,파티 끝인가요?,2025-02-14T03:05:34+09:00,0.0622,0.9113,0.0265,1
이제 다 내렸지?,이제 다 내렸지,이제 다 내렸지?,2025-01-28T03:39:13+09:00,0.1303,0.7228,0.1469,1
결국 115풋 30만좌의 승리로 돌아가는가 ㅋㅋㅋ,결국 115풋 30만좌의 승리로 돌아가는가,결국 115풋 30만좌의 승리로 돌아가는가 ㅋㅋㅋ,2025-03-04T02:57:21+09:00,0.111,0.7149,0.1741,1
ㅋ,,ㅋ,2025-02-01T05:14:59+09:00,0.0218,0.9699,0.0083,1
ㅋㅋㅋㅋ,,ㅋㅋㅋㅋ,2025-01-11T04:58:23+09:00,0.0228,0.9666,0.0105,1
하나같이 거래량 레버리지들이 본주보다 더 상위권임,하나같이 거래량 레버리지들이 본주보다 더 상위권임,하나같이 거래량 레버리지들이 본주보다 더 상위권임,2025-01-28T18:36:48+09:00,0.2951,0.4205,0.2844,1
"아 욕나온다....
담배나 한대 피고 자야겠음
적당히 좀 해야지 이게 뭐하는 시츄인가...아주 대놓고 한놈만 패네",아 욕나온다 담배나 한대 피고 자야겠음 적당히 좀 해야지 이게 뭐하는 시츄인가아주 대놓고 한놈만 패네,아 욕나온다.... 담배나 한대 피고 자야겠음 적당히 좀 해야지 이게 뭐하는 시츄인가...아주 대놓고 한놈만 패네,2025-01-30T00:47:37+09:00,0.1671,0.7116,0.1213,1
주식은 역시 아무도 모를일 이구만 ㅠㅠ,주식은 역시 아무도 모를일 이구만,주식은 역시 아무도 모를일 이구만 ㅠㅠ,2025-02-28T04:28:05+09:00,0.0693,0.8976,0.033,1
"주주분들은 미안하지만
황구하는꼴봐선 더 떨어져야됨",주주분들은 미안하지만 황구하는꼴봐선 더 떨어져야됨,주주분들은 미안하지만 황구하는꼴봐선 더 떨어져야됨,2025-01-28T14:03:53+09:00,0.3653,0.1561,0.4786,2
금요일은 뭐다?  칵 퉤,금요일은 뭐다 칵 퉤,금요일은 뭐다? 칵 퉤,2025-02-28T21:34:49+09:00,0.0361,0.9379,0.0259,1
참 잘도 팔아요.국장서 하던짓 그대로  미장서 하네요.치떨었던 국장싫어 미장 왔을텐데 일주일도 못 참는 모습 너무 보기 싫으네요.좀 부끄럽습니다,참 잘도 팔아요국장서 하던짓 그대로 미장서 하네요치떨었던 국장싫어 미장 왔을텐데 일주일도 못 참는 모습 너무 보기 싫으네요좀 부끄럽습니다,참 잘도 팔아요.국장서 하던짓 그대로 미장서 하네요.치떨었던 국장싫어 미장 왔을텐데 일주일도 못 참는 모습 너무 보기 싫으네요.좀 부끄럽습니다,2025-02-07T23:15:33+09:00,0.1325,0.6181,0.2495,1
"150불에 있어야지 대체 뭐가 문제야?
160불까지 한번에 올랐다가 떨어진 것도 아니고
어떻게 바로 150 찍자마자 떨어지니?😡😡😡😡",150불에 있어야지 대체 뭐가 문제야 160불까지 한번에 올랐다가 떨어진 것도 아니고 어떻게 바로 150 찍자마자 떨어지니,150불에 있어야지 대체 뭐가 문제야? 160불까지 한번에 올랐다가 떨어진 것도 아니고 어떻게 바로 150 찍자마자 떨어지니?,2025-01-10T18:17:27+09:00,0.1961,0.3225,0.4813,2
본장때 20만원가보즈아..,본장때 20만원가보즈아,본장때 20만원가보즈아..,2025-03-14T18:59:48+09:00,0.0302,0.7592,0.2106,1
"불안하면 그냥 털고 자러 가는거고, 취임전부터 꾸준하게 증시 신경 쓴다던 트럼프 이번 한번이라도 믿어본다면 냅두는거고..

아무쪼록 다들 돈 벌었으면 좋겠네요",불안하면 그냥 털고 자러 가는거고 취임전부터 꾸준하게 증시 신경 쓴다던 트럼프 이번 한번이라도 믿어본다면 냅두는거고 아무쪼록 다들 돈 벌었으면 좋겠네요,"불안하면 그냥 털고 자러 가는거고, 취임전부터 꾸준하게 증시 신경 쓴다던 트럼프 이번 한번이라도 믿어본다면 냅두는거고.. 아무쪼록 다들 돈 벌었으면 좋겠네요",2025-03-05T02:38:43+09:00,0.2624,0.3765,0.361,1
모두 손을 모아 기도해주세요,모두 손을 모아 기도해주세요,모두 손을 모아 기도해주세요,2025-02-25T16:52:17+09:00,0.0272,0.9222,0.0506,1
가자 !!,가자,가자 !!,2025-01-28T03:37:23+09:00,0.0527,0.0735,0.8737,2
이거 지금 차트 왜 이래요 버그에요?,이거 지금 차트 왜 이래요 버그에요,이거 지금 차트 왜 이래요 버그에요?,2025-02-05T22:00:46+09:00,0.049,0.9295,0.0215,1
프리장때 담아야지,프리장때 담아야지,프리장때 담아야지,2025-02-06T11:40:57+09:00,0.0518,0.8836,0.0646,1
"어디가노 엔비야,,,",어디가노 엔비야,"어디가노 엔비야,,,",2025-02-27T07:27:36+09:00,0.0397,0.9068,0.0535,1
가즈아,가즈아,가즈아,2025-01-29T16:19:03+09:00,0.0621,0.0717,0.8662,2
이럴때 사야지,이럴때 사야지,이럴때 사야지,2025-01-27T19:29:54+09:00,0.035,0.9141,0.0509,1
고수님들 양도세 관련 우편물 안받는 방법 있을까요? 전자고지 신청하면 우편물 뜨로 안오나요?,고수님들 양도세 관련 우편물 안받는 방법 있을까요 전자고지 신청하면 우편물 뜨로 안오나요,고수님들 양도세 관련 우편물 안받는 방법 있을까요? 전자고지 신청하면 우편물 뜨로 안오나요?,2024-12-30T08:31:41+09:00,0.1985,0.3127,0.4889,2
방금 머노 ㅋㅋ,방금 머노,방금 머노 ㅋㅋ,2025-03-14T21:49:30+09:00,0.0224,0.9629,0.0146,1
115풋옵 좀 뿌수쟈!!!!,115풋옵 좀 뿌수쟈,115풋옵 좀 뿌수쟈!!!!,2025-03-07T01:04:17+09:00,0.0358,0.8657,0.0985,1
ㄱㄱ,,ㄱㄱ,2025-03-19T02:00:05+09:00,0.0195,0.9641,0.0164,1
알아서 오르것지 잠이나 더 자야것다,알아서 오르것지 잠이나 더 자야것다,알아서 오르것지 잠이나 더 자야것다,2025-02-03T12:13:45+09:00,0.1733,0.3862,0.4405,2
"이제 갓 주식 시작해서 여기 저기서 크게 데이며 공부중인 주린이 입니다..!🥹🥹
평단 145인데 기다릴지,
물탈 시드가 1000만원 정도 있는데 금방 회수해야하는 돈이라서ㅠㅠ 물타면 131 정도 오는데 물타야할지 고민이 됩니다
의견 한 번만 부탁드리겠습니다ㅠㅠ",이제 갓 주식 시작해서 여기 저기서 크게 데이며 공부중인 주린이 입니다 평단 145인데 기다릴지 물탈 시드가 1000만원 정도 있는데 금방 회수해야하는 돈이라서 물타면 131 정도 오는데 물타야할지 고민이 됩니다 의견 한 번만 부탁드리겠습니다,"이제 갓 주식 시작해서 여기 저기서 크게 데이며 공부중인 주린이 입니다..! 평단 145인데 기다릴지, 물탈 시드가 1000만원 정도 있는데 금방 회수해야하는 돈이라서ㅠㅠ 물타면 131 정도 오는데 물타야할지 고민이 됩니다 의견 한 번만 부탁드리겠습니다ㅠㅠ",2025-02-07T12:37:57+09:00,0.2108,0.3362,0.4531,2
포트폴리오 잘하고 있는건가요?,포트폴리오 잘하고 있는건가요,포트폴리오 잘하고 있는건가요?,2025-02-06T18:17:41+09:00,0.0365,0.9396,0.0239,1
양자  먼 미래라는걸 다 알고 있으면서,양자 먼 미래라는걸 다 알고 있으면서,양자 먼 미래라는걸 다 알고 있으면서,2025-01-09T05:52:21+09:00,0.0444,0.0698,0.8858,2
으아아아아,으아아아아,으아아아아,2025-03-12T00:46:21+09:00,0.0234,0.956,0.0206,1
달려 120,달려 120,달려 120,2025-03-13T22:31:38+09:00,0.0516,0.902,0.0464,1
120회복,120회복,120회복,2025-02-03T23:34:39+09:00,0.0411,0.9421,0.0168,1
사고싶다...바겐세일.....특가할인...지금산사람개부럽다..,사고싶다바겐세일특가할인지금산사람개부럽다,사고싶다...바겐세일.....특가할인...지금산사람개부럽다..,2025-01-28T20:58:18+09:00,0.0906,0.7386,0.1708,1
본장에선 얼마나 뺄라나 무섭다,본장에선 얼마나 뺄라나 무섭다,본장에선 얼마나 뺄라나 무섭다,2025-01-27T15:19:33+09:00,0.0392,0.9247,0.0361,1
흠...,흠,흠...,2025-03-19T02:59:51+09:00,0.0178,0.9737,0.0085,1
버텨ㅠㅠㅠㅠㅠ 젭알,버텨 젭알,버텨ㅠㅠㅠㅠㅠ 젭알,2025-03-05T23:38:04+09:00,0.0192,0.9695,0.0113,1
엔비야 가자,엔비야 가자,엔비야 가자,2025-01-06T23:32:40+09:00,0.0463,0.1169,0.8368,2
"AI 특이점은 아직 오지 않았습니다. 특이점이 오는 순간은 AI모델이 동시에 수천,  수십만, 수백만 개가 동시에 강화학습을 하는 때입니다. 근데 H100 수만대로 겨우 1대 정도 돌립니다. 가능성이 없다면 몰라도 가능성이 있다면 투자 안할 이유가 있나요?

이제서야 OpenAI에서 샘 알트먼이 무리했던 투자를 받으려 한 이유를 알듯 합니다. 
Openai - O1 모델을 동시에 강화학습 적용하려면 H100 또는 그 이상 수십만 대가 필요했기 때문이 아니었나 싶네요.",AI 특이점은 아직 오지 않았습니다 특이점이 오는 순간은 AI모델이 동시에 수천 수십만 수백만 개가 동시에 강화학습을 하는 때입니다 근데 H100 수만대로 겨우 1대 정도 돌립니다 가능성이 없다면 몰라도 가능성이 있다면 투자 안할 이유가 있나요 이제서야 OpenAI에서 샘 알트먼이 무리했던 투자를 받으려 한 이유를 알듯 합니다 Openai O1 모델을 동시에 강화학습 적용하려면 H100 또는 그 이상 수십만 대가 필요했기 때문이 아니었나 싶네요,"AI 특이점은 아직 오지 않았습니다. 특이점이 오는 순간은 AI모델이 동시에 수천, 수십만, 수백만 개가 동시에 강화학습을 하는 때입니다. 근데 H100 수만대로 겨우 1대 정도 돌립니다. 가능성이 없다면 몰라도 가능성이 있다면 투자 안할 이유가 있나요? 이제서야 OpenAI에서 샘 알트먼이 무리했던 투자를 받으려 한 이유를 알듯 합니다. Openai O1 모델을 동시에 강화학습 적용하려면 H100 또는 그 이상 수십만 대가 필요했기 때문이 아니었나 싶네요.",2025-01-27T11:29:29+09:00,0.1123,0.6239,0.2639,1
오늘은 한번 내려오겠지,오늘은 한번 내려오겠지,오늘은 한번 내려오겠지,2025-02-18T18:49:19+09:00,0.0276,0.955,0.0174,1
내가 말했짆아 지금 살 때 아니라고 잘 가라 다들,내가 말했짆아 지금 살 때 아니라고 잘 가라 다들,내가 말했짆아 지금 살 때 아니라고 잘 가라 다들,2025-03-04T04:53:31+09:00,0.0658,0.6684,0.2658,1
거래량이 아쉽네용,거래량이 아쉽네용,거래량이 아쉽네용,2024-12-23T23:40:10+09:00,0.1912,0.6134,0.1954,1
나중에 보자 엔비야,나중에 보자 엔비야,나중에 보자 엔비야,2025-02-12T07:13:26+09:00,0.023,0.9288,0.0482,1
"왠일이예요..
실적발표때는 제발한번 쏴서 기준좀잡아주세요
그동안많이힘들게했잖아요~",왠일이예요 실적발표때는 제발한번 쏴서 기준좀잡아주세요 그동안많이힘들게했잖아요,왠일이예요.. 실적발표때는 제발한번 쏴서 기준좀잡아주세요 그동안많이힘들게했잖아요,2025-02-05T23:47:48+09:00,0.0913,0.8594,0.0493,1
엔비 잔치네요 ... 이제 ... 메타 발표 보니....,엔비 잔치네요 이제 메타 발표 보니,엔비 잔치네요 ... 이제 ... 메타 발표 보니....,2025-01-30T07:08:36+09:00,0.0752,0.8118,0.113,1
어?? 했냐고??,어 했냐고,어?? 했냐고??,2025-03-11T00:38:10+09:00,0.0177,0.9718,0.0105,1
며칠동안 올린거 하루만에 끝 ㅋㅋㅋㅋ,며칠동안 올린거 하루만에 끝,며칠동안 올린거 하루만에 끝 ㅋㅋㅋㅋ,2025-03-26T23:23:44+09:00,0.0426,0.9277,0.0297,1
솔직히 지금 떨어지는거 세계경제 운영되는 거 개무시하고 무조건 마가 외치는 탓에 내려가는거라 보는데;;; 그 와중에 해먹을 거 다 해먹고 앉았고;;;,솔직히 지금 떨어지는거 세계경제 운영되는 거 개무시하고 무조건 마가 외치는 탓에 내려가는거라 보는데 그 와중에 해먹을 거 다 해먹고 앉았고,솔직히 지금 떨어지는거 세계경제 운영되는 거 개무시하고 무조건 마가 외치는 탓에 내려가는거라 보는데 그 와중에 해먹을 거 다 해먹고 앉았고,2025-03-04T03:44:30+09:00,0.3468,0.1866,0.4667,2
"1억시드
추매!",1억시드 추매,1억시드 추매!,2025-01-07T00:19:55+09:00,0.8435,0.0826,0.074,0
차트 추세선 긋고 왈가왈부 한다. 난 그들을 차트무당이라 부른다. 자신들의 입맛에 맞게 선을 긋는다. 그러고는 허무맹랑한 소리를 늘어 놓는다. 마치 과거의 추세를 알면 미래의 추세를 알 수 있다는듯. 이게 무당이 아니면 무얼까.,차트 추세선 긋고 왈가왈부 한다 난 그들을 차트무당이라 부른다 자신들의 입맛에 맞게 선을 긋는다 그러고는 허무맹랑한 소리를 늘어 놓는다 마치 과거의 추세를 알면 미래의 추세를 알 수 있다는듯 이게 무당이 아니면 무얼까,차트 추세선 긋고 왈가왈부 한다. 난 그들을 차트무당이라 부른다. 자신들의 입맛에 맞게 선을 긋는다. 그러고는 허무맹랑한 소리를 늘어 놓는다. 마치 과거의 추세를 알면 미래의 추세를 알 수 있다는듯. 이게 무당이 아니면 무얼까.,2025-01-28T22:05:48+09:00,0.1671,0.4615,0.3713,1
엔비 가즈아,엔비 가즈아,엔비 가즈아,2025-02-14T23:33:41+09:00,0.0437,0.1662,0.7901,2
"청소년기 질풍노도 중2병 정체성 혼란을 겪는 중인겅가..
넌 엔비디아야 정신을 차려봐 토닥토닥
아아 한잔하고 
찬바람좀 쐬고와바",청소년기 질풍노도 중2병 정체성 혼란을 겪는 중인겅가 넌 엔비디아야 정신을 차려봐 토닥토닥 아아 한잔하고 찬바람좀 쐬고와바,청소년기 질풍노도 중2병 정체성 혼란을 겪는 중인겅가.. 넌 엔비디아야 정신을 차려봐 토닥토닥 아아 한잔하고 찬바람좀 쐬고와바,2025-01-30T23:44:01+09:00,0.0949,0.7762,0.1289,1
